0-0,2021-12-02 22:38:11.289830,division_zero.csv,6135÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.290206,division_zero.csv,6572÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.290585,division_zero.csv,3893÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.290965,division_zero.csv,1296÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.291350,division_zero.csv,1135÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.291726,division_zero.csv,1501÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.292100,division_zero.csv,8787÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.292475,division_zero.csv,3989÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.292851,division_zero.csv,1145÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.293228,division_zero.csv,4310÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.293606,division_zero.csv,4610÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.293986,division_zero.csv,8253÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.294365,division_zero.csv,1368÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.294741,division_zero.csv,866÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.295117,division_zero.csv,732÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.295491,division_zero.csv,3211÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.295870,division_zero.csv,4311÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.296246,division_zero.csv,1496÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.296618,division_zero.csv,5571÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.296994,division_zero.csv,3814÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.297369,division_zero.csv,5360÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.297746,division_zero.csv,5284÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.298122,division_zero.csv,730÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.298500,division_zero.csv,4221÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.298884,division_zero.csv,6670÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.299267,division_zero.csv,7382÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.299641,division_zero.csv,2697÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.300020,division_zero.csv,1552÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.300397,division_zero.csv,3346÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.300773,division_zero.csv,7540÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.301149,division_zero.csv,8345÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.301523,division_zero.csv,9292÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.301896,division_zero.csv,6417÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.302271,division_zero.csv,7377÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.302646,division_zero.csv,8058÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.303017,division_zero.csv,5820÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.303393,division_zero.csv,1162÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.303772,division_zero.csv,234÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.304145,division_zero.csv,8482÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.304518,division_zero.csv,2416÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.304891,division_zero.csv,6529÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.305268,division_zero.csv,4052÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.305643,division_zero.csv,9256÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.306019,division_zero.csv,2531÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.306394,division_zero.csv,4187÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.306768,division_zero.csv,4988÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.307147,division_zero.csv,7652÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.307529,division_zero.csv,2430÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.307903,division_zero.csv,8634÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.308277,division_zero.csv,5727÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.308652,division_zero.csv,5506÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.309032,division_zero.csv,870÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.309409,division_zero.csv,2547÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.309817,division_zero.csv,4427÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.310196,division_zero.csv,5063÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.310572,division_zero.csv,9376÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.310946,division_zero.csv,1565÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.311320,division_zero.csv,9827÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.311695,division_zero.csv,6225÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.312069,division_zero.csv,735÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.312441,division_zero.csv,6797÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.312819,division_zero.csv,3892÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.313192,division_zero.csv,3431÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.313568,division_zero.csv,8925÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.313946,division_zero.csv,5447÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.314333,division_zero.csv,3085÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.314705,division_zero.csv,6596÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.315082,division_zero.csv,622÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.315456,division_zero.csv,4274÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.315829,division_zero.csv,4962÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.316203,division_zero.csv,6756÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.316578,division_zero.csv,4168÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.316954,division_zero.csv,1553÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.317328,division_zero.csv,5057÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.317700,division_zero.csv,7655÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.318075,division_zero.csv,261÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.318449,division_zero.csv,5257÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.318827,division_zero.csv,2580÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.319202,division_zero.csv,6170÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.319577,division_zero.csv,7887÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.319947,division_zero.csv,6797÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.320322,division_zero.csv,8565÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.320697,division_zero.csv,6582÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.321071,division_zero.csv,691÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.321451,division_zero.csv,8711÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.321826,division_zero.csv,9656÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.322200,division_zero.csv,157÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.322574,division_zero.csv,8446÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.322947,division_zero.csv,2494÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.323320,division_zero.csv,5354÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.323696,division_zero.csv,4947÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.324083,division_zero.csv,6244÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.324457,division_zero.csv,5637÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.324832,division_zero.csv,1289÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.325204,division_zero.csv,8574÷0=#DIV/0!,False
0-0,2021-12-02 22:38:11.325579,division_zero.csv,3537÷0=#DIV/0!,False
